#{"t_start": 1752008647.325863, "env_id": "None"}
r,l,t
-2.718258,1,1198.385554
-2.614578,1,1198.452369
-2.764545,1,1198.513759
-2.899535,1,1198.593717
-2.760048,1,1198.652113
-2.729127,1,1198.710145
-2.844629,1,1198.781285
-2.631086,1,1198.837606
-2.925915,1,1198.909017
-2.848693,1,1198.970163
-2.741853,1,1199.038381
-2.810797,1,1199.109184
-2.912134,1,1199.168337
-2.768236,1,1199.234278
-2.781985,1,1199.297417
-2.816307,1,1199.361066
-2.864538,1,1199.421359
-2.891586,1,1199.492743
-2.79196,1,1199.551149
-2.708012,1,1199.62116
-2.845495,1,1199.679286
-2.692335,1,1199.754608
-2.6895,1,1199.818235
-2.751216,1,1199.898485
-2.735494,1,1199.969949
-2.693173,1,1200.02992
-2.838812,1,1200.115092
-2.702477,1,1200.183195
-2.913375,1,1200.243659
-2.967253,1,1200.299932
-2.86734,1,1200.365175
-2.709635,1,1200.436649
-2.907713,1,1200.496122
-2.603957,1,1200.566135
-2.658932,1,1200.630791
-2.784103,1,1200.695881
-2.690701,1,1200.751997
-2.621717,1,1200.813819
-2.853096,1,1200.891865
-2.638615,1,1200.952853
-2.921958,1,1201.013378
-2.901676,1,1201.080374
-2.843622,1,1201.137094
-2.760488,1,1201.202067
-2.623977,1,1201.264049
-2.873852,1,1201.33915
-2.813881,1,1201.405423
-2.699683,1,1201.469948
-2.849164,1,1201.542421
-2.828751,1,1201.602073
-2.844866,1,1201.659647
-2.756424,1,1201.723404
-2.791583,1,1201.791378
-2.849631,1,1201.853003
-2.639595,1,1201.916867
-2.730437,1,1201.98349
-2.820501,1,1202.045059
-2.792627,1,1202.115109
-2.763354,1,1202.178275
-2.716746,1,1202.245189
-2.720102,1,1202.310547
-2.922579,1,1202.373963
-2.886079,1,1202.440586
-2.823312,1,1202.502293
-2.990563,1,1202.563987
-2.691,1,1202.627472
-2.754199,1,1202.696027
-2.795222,1,1202.768316
-2.726755,1,1202.832299
-2.851514,1,1202.900076
-2.794881,1,1202.961256
-2.718231,1,1203.031501
-2.699091,1,1203.094494
-2.796709,1,1203.164256
-2.681091,1,1203.229096
-2.759506,1,1203.284209
-2.55879,1,1203.347703
-2.791181,1,1203.41057
-2.855287,1,1203.469271
-2.810957,1,1203.53341
-2.828571,1,1203.5981
-2.705165,1,1203.663123
-2.765756,1,1203.730593
-2.655301,1,1203.790985
-3.003082,1,1203.848294
-2.592907,1,1203.917245
-2.648796,1,1203.978441
-2.859822,1,1204.042255
-2.628979,1,1204.111892
-2.942987,1,1204.1719
-2.983366,1,1204.234872
-2.757048,1,1204.299855
-2.777629,1,1204.372401
-2.784646,1,1204.435084
-2.749936,1,1204.496855
-2.717547,1,1204.559746
-2.676968,1,1204.617907
-2.804022,1,1204.677304
-2.889128,1,1204.74428
-2.672091,1,1204.813597
-2.77488,1,1204.873483
-2.963096,1,1204.938911
-2.847475,1,1205.003528
-2.647788,1,1205.062707
-2.851291,1,1205.142675
-2.804226,1,1205.216044
-2.768229,1,1205.280271
-2.755908,1,1205.336583
-2.751413,1,1205.401147
-2.841374,1,1205.468518
-2.710944,1,1205.528938
-2.771946,1,1205.5882
-2.666262,1,1205.659389
-2.622669,1,1205.718264
-2.925887,1,1205.785416
-2.811408,1,1205.845697
-2.759509,1,1205.915801
-2.775147,1,1205.98342
-2.761588,1,1206.043866
-2.749583,1,1206.11774
-2.923769,1,1206.178382
-2.816276,1,1206.247053
-2.768983,1,1206.308759
-2.653247,1,1206.376884
-2.715125,1,1206.444723
-2.891007,1,1206.500836
-2.813775,1,1206.576497
-2.853855,1,1206.645095
-2.842685,1,1206.703501
-2.71701,1,1206.762531
-2.727308,1,1206.836268
-2.86584,1,1206.900085
-2.752062,1,1206.965358
-2.87655,1,1207.041852
-2.633478,1,1207.099451
-2.708652,1,1207.167399
-2.715944,1,1207.233935
-2.591109,1,1207.300155
-2.599062,1,1207.365766
-2.6518,1,1207.427363
-2.942208,1,1207.499324
-2.6098,1,1207.558477
-2.821071,1,1207.625456
-2.822763,1,1207.689441
-2.92038,1,1207.753942
-2.856759,1,1207.813723
-2.875737,1,1207.88275
-3.103245,1,1207.945274
-2.79509,1,1208.017167
-2.853002,1,1208.085506
-2.885072,1,1208.148564
-2.663204,1,1208.210809
-2.871297,1,1208.272111
-2.872165,1,1208.332522
-2.786937,1,1208.397938
-2.809479,1,1208.466661
-2.897949,1,1208.531523
-2.682903,1,1208.588014
-2.750674,1,1208.648556
-2.650381,1,1208.716951
-2.673628,1,1208.782869
-2.842794,1,1208.843935
-2.770067,1,1208.916173
-2.885296,1,1208.976525
-2.948007,1,1209.042066
-2.747994,1,1209.112904
-2.926165,1,1209.176966
-2.779109,1,1209.23582
-2.793004,1,1209.303193
-2.861011,1,1209.3885
-3.005572,1,1209.457231
-2.609787,1,1209.525076
-2.699511,1,1209.589952
-2.733973,1,1209.646489
-2.717719,1,1209.713444
-2.877676,1,1209.785339
-2.628779,1,1209.844647
-2.81795,1,1209.908478
-2.844664,1,1209.969743
-2.670917,1,1210.040736
-2.89354,1,1210.097551
-2.732646,1,1210.163981
-2.877366,1,1210.23957
-2.743902,1,1210.327535
-2.664678,1,1210.396199
-2.89574,1,1210.470602
-2.965787,1,1210.547604
-2.86333,1,1210.603363
-2.765298,1,1210.673522
-2.870163,1,1210.749874
-2.699122,1,1210.808129
-2.783397,1,1210.875867
-3.041422,1,1210.943279
-2.905485,1,1211.000703
-2.86462,1,1211.057145
-2.713502,1,1211.127788
-2.815696,1,1211.197575
-2.862514,1,1211.25889
-2.614263,1,1211.316211
-2.711359,1,1211.387373
-2.671524,1,1211.4598
-2.94531,1,1211.51523
-2.870145,1,1211.583003
-2.75471,1,1211.65428
-2.663442,1,1211.710565
-2.865749,1,1211.783564
-2.678477,1,1211.864479
-2.900547,1,1211.926339
-2.649218,1,1211.991872
-2.679493,1,1212.056026
-2.837447,1,1212.131104
-2.873972,1,1212.197491
-2.759132,1,1212.258683
-2.834913,1,1212.32726
-2.838309,1,1212.390033
-2.821682,1,1212.445225
-2.811179,1,1212.5167
-2.585703,1,1212.584584
-2.960193,1,1212.645211
-2.742467,1,1212.709733
-2.738104,1,1212.78241
-2.640828,1,1212.84353
-2.96491,1,1212.899831
-2.81666,1,1212.973492
-2.921294,1,1213.043246
-2.485157,1,1213.101174
-2.677303,1,1213.174139
-2.663618,1,1213.249651
-2.785257,1,1213.311501
-2.792595,1,1213.379088
-2.768559,1,1213.43957
-2.906689,1,1213.511573
-2.618637,1,1213.58338
-2.753968,1,1213.661687
-2.663446,1,1213.722298
-2.88756,1,1213.787938
-2.748536,1,1213.848342
-2.704496,1,1213.921841
-2.788453,1,1213.979053
-2.798782,1,1214.044867
-2.755021,1,1214.104854
-2.978505,1,1214.178403
-2.770943,1,1214.243162
-2.741681,1,1214.303919
-2.876655,1,1214.376205
-2.575122,1,1214.444055
-2.715723,1,1214.499269
-2.819021,1,1214.558069
-2.64009,1,1214.634683
-2.816875,1,1214.697278
-2.817108,1,1214.758326
-2.771661,1,1214.820046
-2.653069,1,1214.888824
-2.890357,1,1214.949527
-2.720315,1,1215.008278
-2.670102,1,1215.08013
-2.717289,1,1215.139893
-2.840808,1,1215.201869
-2.822613,1,1215.264729
-2.835803,1,1215.335802
-2.840137,1,1215.39693
-2.584155,1,1215.464051
-2.713128,1,1215.519347
-2.729625,1,1215.594232
-2.791667,1,1215.654784
-2.953657,1,1215.719839
-2.674589,1,1215.781124
-2.705786,1,1215.853628
-2.863641,1,1215.917737
-2.726159,1,1215.980285
-2.704272,1,1216.044779
-2.672313,1,1216.117767
-2.809379,1,1216.178445
-2.707954,1,1216.234321
-2.81212,1,1216.304938
-2.709887,1,1216.373193
-2.922606,1,1216.428055
-2.758411,1,1216.491388
-2.648721,1,1216.557315
-2.772519,1,1216.621923
-2.894119,1,1216.680818
-2.662381,1,1216.746224
-2.741039,1,1216.806065
-2.672888,1,1216.873672
-2.831178,1,1216.929446
-2.837702,1,1216.987247
-2.752714,1,1217.059522
-2.698629,1,1217.12606
-2.869279,1,1217.185031
-2.876398,1,1217.253987
-2.710753,1,1217.319503
-2.80211,1,1217.385028
-2.940796,1,1217.455862
-2.81928,1,1217.514076
-2.882117,1,1217.576211
-2.820313,1,1217.661281
-2.832099,1,1217.742044
-2.854356,1,1217.797077
-2.85361,1,1217.858334
-2.769002,1,1217.939486
-2.771845,1,1218.006151
-2.706447,1,1218.064894
-2.742578,1,1218.136208
-2.635994,1,1218.200186
-2.476919,1,1218.260143
-2.733646,1,1218.313383
-2.723984,1,1218.390738
-2.836249,1,1218.457036
-2.811461,1,1218.516733
-2.752814,1,1218.577205
-2.658755,1,1218.654082
-2.805031,1,1218.717272
-2.746858,1,1218.791777
-2.64735,1,1218.861467
-2.792599,1,1218.923381
-2.940985,1,1218.993442
-2.777543,1,1219.049465
-2.716447,1,1219.11231
-2.833663,1,1219.182817
-2.963392,1,1219.240538
-2.72647,1,1219.308494
-2.668165,1,1219.373944
-2.816068,1,1219.437602
-2.875435,1,1219.494467
-2.929499,1,1219.573872
-2.926528,1,1219.637853
-2.912462,1,1219.706747
-2.757546,1,1219.763511
-2.957453,1,1219.834274
-2.886716,1,1219.897504
-2.856735,1,1219.958299
-2.850097,1,1220.022669
-2.726525,1,1220.093493
-2.903434,1,1220.151524
-2.678709,1,1220.219745
-2.762797,1,1220.289105
-2.760295,1,1220.349816
-2.941507,1,1220.414407
-2.729782,1,1220.478652
-2.825484,1,1220.546691
-2.839001,1,1220.60874
-2.567229,1,1220.674586
-2.590793,1,1220.76309
-2.846727,1,1220.820458
-2.727299,1,1220.894812
-2.76283,1,1220.95605
-2.862396,1,1221.021997
-2.934669,1,1221.092146
-2.844437,1,1221.159954
-2.746976,1,1221.230464
-2.819793,1,1221.298734
-2.716358,1,1221.354571
-2.864357,1,1221.429292
-2.904342,1,1221.491852
-2.914544,1,1221.550142
-2.674256,1,1221.613795
-2.943487,1,1221.685246
-2.780655,1,1221.743353
-2.60069,1,1221.80858
-2.823288,1,1221.885446
-2.812299,1,1221.949534
-2.822665,1,1222.014694
-2.718141,1,1222.080628
-2.757437,1,1222.155751
-2.834817,1,1222.219125
-2.733691,1,1222.285447
-2.84129,1,1222.360184
-2.696094,1,1222.428272
-2.740689,1,1222.493761
-2.733973,1,1222.56765
-2.745496,1,1222.632381
-2.824737,1,1222.694622
-2.938425,1,1222.760618
-2.802969,1,1222.824772
-2.832654,1,1222.890963
-2.873165,1,1222.945235
-2.746603,1,1223.019673
-2.721015,1,1223.094534
-2.92447,1,1223.153115
-2.681206,1,1223.216114
-2.971056,1,1223.280517
-2.926806,1,1223.354906
-2.680066,1,1223.416122
-2.697381,1,1223.484121
-2.743557,1,1223.556917
-2.787378,1,1223.616918
-2.813474,1,1223.680209
-2.778585,1,1223.747828
-2.763639,1,1223.809602
-2.711317,1,1223.867064
-2.844763,1,1223.9317
-2.590064,1,1223.999086
-2.571575,1,1224.067127
-2.818822,1,1224.1314
-2.741014,1,1224.196046
-2.96378,1,1224.265091
-2.832189,1,1224.332274
-2.870226,1,1224.390729
-2.522344,1,1224.46329
-2.797902,1,1224.527719
-2.63486,1,1224.591268
-2.7055,1,1224.655808
-2.666168,1,1224.723607
-2.751877,1,1224.788038
-2.715089,1,1224.849869
-2.759948,1,1224.912159
-2.623863,1,1224.97891
-2.800906,1,1225.043606
-2.735765,1,1225.10955
-3.000175,1,1225.181848
-2.887815,1,1225.238987
-2.860967,1,1225.305247
-2.613103,1,1225.37337
-2.981722,1,1225.433897
-2.833306,1,1225.492773
-2.931164,1,1225.56345
-2.841943,1,1225.642301
-2.86507,1,1225.698697
-2.721757,1,1225.758734
-2.723583,1,1225.822793
-2.758418,1,1225.886668
-2.955667,1,1225.948117
-2.821047,1,1226.013522
-2.798163,1,1226.084404
-2.734927,1,1226.154377
-2.778829,1,1226.222536
-2.830937,1,1226.2865
-2.806053,1,1226.356585
-2.682807,1,1226.425107
-2.812297,1,1226.479327
-2.844317,1,1226.557274
-2.991066,1,1226.626417
-2.778953,1,1226.684292
-2.800907,1,1226.755287
-3.010657,1,1226.816927
-2.654048,1,1226.879186
-2.924338,1,1226.941188
-2.768615,1,1227.01349
-2.915807,1,1227.081327
-2.848771,1,1227.145249
-2.825865,1,1227.206265
-2.92826,1,1227.268373
-2.84158,1,1227.32676
-2.781514,1,1227.393451
-2.925905,1,1227.45714
-2.75609,1,1227.52464
-2.685006,1,1227.583154
-2.881706,1,1227.650036
-2.877623,1,1227.717946
-2.771384,1,1227.776004
-2.745008,1,1227.831765
-2.948312,1,1227.901679
-2.861691,1,1227.972574
-2.984896,1,1228.036179
-2.902732,1,1228.098876
-2.813982,1,1228.162849
-2.748904,1,1228.22947
-2.620337,1,1228.289016
-2.884674,1,1228.357705
-2.889221,1,1228.4262
-2.661959,1,1228.487161
-2.741736,1,1228.543685
-2.702906,1,1228.617509
-2.676707,1,1228.683273
-2.833098,1,1228.743369
-2.875606,1,1228.810916
-2.903568,1,1228.883356
-2.805175,1,1228.942892
-2.762533,1,1229.007398
-2.672328,1,1229.091872
-2.716409,1,1229.150803
-2.743086,1,1229.205349
-2.695445,1,1229.266206
-2.832819,1,1229.341959
-2.770626,1,1229.398916
-2.606511,1,1229.460743
-3.089425,1,1229.529356
-2.977409,1,1229.601148
-2.869158,1,1229.659474
-2.805625,1,1229.72837
-2.751177,1,1229.792035
-2.883556,1,1229.860014
-2.828402,1,1229.933006
-2.65623,1,1230.020608
-2.829057,1,1230.093319
-2.697527,1,1230.151056
-2.707497,1,1230.211383
-2.762078,1,1230.281028
-2.738148,1,1230.350147
-2.924722,1,1230.415172
-2.711992,1,1230.480876
-2.911904,1,1230.545498
-2.814549,1,1230.609701
-2.995734,1,1230.666749
-2.772779,1,1230.734426
-2.884715,1,1230.807741
-2.991344,1,1230.86359
-2.781343,1,1230.933533
-2.671423,1,1231.004076
-2.829807,1,1231.074203
-2.813671,1,1231.147035
-2.525935,1,1231.223217
-2.995099,1,1231.280839
-2.554855,1,1231.344319
-2.687971,1,1231.421136
-2.69456,1,1231.48123
-2.916279,1,1231.540739
-2.755538,1,1231.603705
-2.754833,1,1231.671846
-2.882162,1,1231.738428
-2.746803,1,1231.805515
-2.920966,1,1231.86448
-2.935312,1,1231.933294
-2.837929,1,1231.996797
-3.00788,1,1232.059689
-3.032027,1,1232.139989
-2.845432,1,1232.197346
-2.797315,1,1232.256288
-2.815897,1,1232.330188
-2.741919,1,1232.395713
-2.8232,1,1232.45306
-2.966652,1,1232.525844
-2.762067,1,1232.597392
-2.638665,1,1232.653265
-2.833746,1,1232.710229
-2.927598,1,1232.785798
-2.711466,1,1232.851282
-2.806516,1,1232.908249
-2.779108,1,1232.976146
-2.626062,1,1233.041001
-2.88794,1,1233.109678
-2.799639,1,1233.168413
-2.681623,1,1233.233078
-2.804107,1,1233.295843
-2.87661,1,1233.363532
-2.775526,1,1233.428732
-2.650103,1,1233.491379
-2.752749,1,1233.557345
-2.771304,1,1233.615273
-2.799192,1,1233.678248
-2.874899,1,1233.746172
-2.512877,1,1233.814313
-2.822784,1,1233.874908
-2.715369,1,1233.951115
-2.892674,1,1234.017528
-2.762815,1,1234.080425
-2.67064,1,1234.151175
-2.625578,1,1234.224131
-2.803827,1,1234.280086
-2.783614,1,1234.356483
-2.781922,1,1234.413206
-2.749113,1,1234.470108
-2.855383,1,1234.533726
-2.600589,1,1234.612469
-2.846611,1,1234.677573
-2.725179,1,1234.734046
-3.036838,1,1234.793921
-2.656936,1,1234.868692
-2.584314,1,1234.93619
-2.932269,1,1234.997492
-2.859622,1,1235.072829
-2.732218,1,1235.129373
-2.921041,1,1235.194929
-2.778095,1,1235.251683
-2.648891,1,1235.322387
-2.751558,1,1235.380544
-2.852264,1,1235.449188
-2.673866,1,1235.516972
-2.6454,1,1235.593662
-2.852987,1,1235.659676
-2.686909,1,1235.724535
-2.775762,1,1235.790634
-2.788234,1,1235.859764
-2.849157,1,1235.926108
-2.738548,1,1235.990267
-2.706749,1,1236.062728
-2.926434,1,1236.124321
-2.856811,1,1236.19399
-2.777214,1,1236.264165
-2.722112,1,1236.321217
-2.683164,1,1236.378201
-2.894177,1,1236.45088
-2.977256,1,1236.523732
-2.825236,1,1236.585795
-2.870009,1,1236.645307
-2.789604,1,1236.713006
-2.83264,1,1236.780593
-2.758022,1,1236.848137
-2.840725,1,1236.913241
-2.871854,1,1236.971652
-2.710897,1,1237.033222
-2.72975,1,1237.105675
-2.770136,1,1237.16835
-3.035997,1,1237.233453
-2.812555,1,1237.293209
-2.758907,1,1237.362825
-2.81874,1,1237.428556
-2.675943,1,1237.495211
-2.801859,1,1237.559595
-2.668109,1,1237.628244
-2.797711,1,1237.696703
-2.637148,1,1237.760896
-2.736098,1,1237.826181
-2.766101,1,1237.894248
-2.838994,1,1237.963408
-2.753152,1,1238.025016
-2.911636,1,1238.086314
-2.80176,1,1238.156256
-2.738504,1,1238.223676
-2.817267,1,1238.281014
-2.75764,1,1238.356287
-2.674563,1,1238.412922
-2.639317,1,1238.475954
-2.753108,1,1238.542854
-2.905991,1,1238.609359
-2.780108,1,1238.67383
-2.781118,1,1238.739099
-2.788352,1,1238.802266
-2.607338,1,1238.865515
-2.788807,1,1238.933006
-2.674941,1,1238.998285
-2.713718,1,1239.063748
-2.639103,1,1239.125504
-2.797501,1,1239.195441
-2.821214,1,1239.259841
-2.594632,1,1239.326644
-2.664834,1,1239.387981
-2.624563,1,1239.453661
-2.733043,1,1239.523074
-2.837347,1,1239.581582
-2.674871,1,1239.645278
-2.699413,1,1239.709571
-2.646523,1,1239.778759
-2.815902,1,1239.833015
-2.776148,1,1239.897736
-2.830537,1,1239.960036
-2.700692,1,1240.02745
-2.792446,1,1240.094702
-2.794372,1,1240.159032
-2.606386,1,1240.226349
-2.956039,1,1240.284868
-2.942931,1,1240.356253
-2.552254,1,1240.412929
-2.719546,1,1240.470809
-2.73569,1,1240.541685
-2.850866,1,1240.616243
-2.656227,1,1240.675683
-2.626456,1,1240.743645
-2.734406,1,1240.814133
-2.881427,1,1240.876106
-2.702616,1,1240.932326
-2.7442,1,1241.001298
-2.95515,1,1241.079329
-2.764762,1,1241.137717
-2.913387,1,1241.211389
-2.572132,1,1241.288453
-2.826498,1,1241.354407
-2.740048,1,1241.430678
-2.808354,1,1241.494977
-2.742556,1,1241.562356
-2.777757,1,1241.624807
-2.769252,1,1241.683125
-2.573013,1,1241.757217
-2.793504,1,1241.826058
-2.84243,1,1241.88509
-2.811547,1,1241.949594
-2.720815,1,1242.029446
-2.733506,1,1242.08803
-2.878722,1,1242.153078
-2.895361,1,1242.218447
-2.82748,1,1242.287156
-2.819752,1,1242.344853
-2.831359,1,1242.420862
-2.738077,1,1242.505584
-2.66281,1,1242.572301
-2.906341,1,1242.630567
-2.74341,1,1242.704842
-2.815925,1,1242.764759
-2.727741,1,1242.829184
-2.615991,1,1242.905076
-2.89808,1,1242.967236
-2.801373,1,1243.033174
-2.719577,1,1243.103934
-2.668353,1,1243.165152
-2.695448,1,1243.232215
-3.000459,1,1243.293616
-2.946125,1,1243.371496
-2.546929,1,1243.433917
-2.691003,1,1243.495047
-2.741252,1,1243.560063
-2.572429,1,1243.63348
-2.713502,1,1243.698675
-2.860918,1,1243.769688
-2.875158,1,1243.836443
-2.714607,1,1243.906405
-2.783761,1,1243.962544
-3.004686,1,1244.036349
-2.821156,1,1244.110341
-2.669741,1,1244.165778
-2.918835,1,1244.225839
-2.762698,1,1244.308264
-2.707607,1,1244.368078
-2.8069,1,1244.425035
-2.844394,1,1244.505102
-2.808549,1,1244.584908
-2.880769,1,1244.663306
-2.8148,1,1244.729191
-2.865935,1,1244.808661
-2.921526,1,1244.878256
-2.723128,1,1244.937449
-2.67043,1,1245.012306
-2.701873,1,1245.078125
-2.83696,1,1245.143514
-2.721192,1,1245.214653
-2.569825,1,1245.282732
-2.558624,1,1245.346555
-2.762646,1,1245.412331
-2.828444,1,1245.491802
-2.813321,1,1245.55032
-2.638139,1,1245.616246
-2.896163,1,1245.692693
-2.62863,1,1245.751463
-2.898027,1,1245.807887
-2.881558,1,1245.880471
-2.839433,1,1245.948519
-2.76406,1,1246.01175
-2.785373,1,1246.078523
-2.781538,1,1246.155944
-2.618929,1,1246.213118
-2.849094,1,1246.278879
-2.732533,1,1246.345849
-2.680556,1,1246.416816
-2.681595,1,1246.474454
-2.660959,1,1246.543206
-2.812989,1,1246.612618
-2.661956,1,1246.670208
-2.835168,1,1246.733047
-2.930816,1,1246.802327
-2.829914,1,1246.871902
-2.823279,1,1246.92802
-2.604006,1,1246.992269
-2.78597,1,1247.062766
-2.706168,1,1247.125269
-2.918084,1,1247.189065
-2.983544,1,1247.267705
-2.998058,1,1247.33327
-2.777122,1,1247.398905
-2.949596,1,1247.461063
-2.623687,1,1247.533026
-2.718913,1,1247.596269
-2.838473,1,1247.664899
-2.876955,1,1247.740047
-2.856723,1,1247.798457
-2.864161,1,1247.863501
-2.693227,1,1247.92679
-2.852476,1,1247.997234
-2.873651,1,1248.074719
-2.680048,1,1248.132441
-2.651681,1,1248.208033
-2.841399,1,1248.278266
-2.733236,1,1248.3385
-2.732608,1,1248.410079
-2.636756,1,1248.471692
-3.036821,1,1248.540986
-2.604313,1,1248.59801
-2.745542,1,1248.669082
-2.893277,1,1248.739534
-2.865602,1,1248.795792
-2.694095,1,1248.860043
-2.797646,1,1248.942514
-2.892282,1,1249.000138
-2.889857,1,1249.06655
-2.854645,1,1249.13068
-2.626114,1,1249.204552
-2.826749,1,1249.266506
-2.877287,1,1249.333004
-2.765832,1,1249.408263
-2.683168,1,1249.465714
-2.993613,1,1249.525226
-2.965134,1,1249.598433
-2.922823,1,1249.669029
-2.803292,1,1249.725877
-2.839154,1,1249.799986
-2.865504,1,1249.86605
-2.768232,1,1249.927593
-2.952512,1,1249.994882
-2.710376,1,1250.073612
-2.664858,1,1250.130402
-2.639392,1,1250.189206
-2.84022,1,1250.264542
-2.813281,1,1250.33286
-2.701103,1,1250.394804
-2.907601,1,1250.461687
-2.671193,1,1250.528377
-3.001799,1,1250.593087
-2.887899,1,1250.662867
-2.811975,1,1250.726519
-2.786969,1,1250.794404
-2.846055,1,1250.861943
-2.71118,1,1250.925094
-2.849202,1,1250.997258
-2.810764,1,1251.058686
-2.759835,1,1251.124474
-2.895659,1,1251.190164
-2.730609,1,1251.263221
-2.630034,1,1251.329608
-2.6533,1,1251.392312
-2.731611,1,1251.463736
-2.791053,1,1251.537375
-2.82258,1,1251.593967
-2.836877,1,1251.665241
-2.761779,1,1251.738795
-2.759863,1,1251.803914
-2.856035,1,1251.875241
-2.830564,1,1251.956494
-2.828278,1,1252.016418
-2.9341,1,1252.081576
-2.820991,1,1252.147936
-2.922774,1,1252.214893
-2.807791,1,1252.2828
-2.747078,1,1252.351607
-2.966402,1,1252.421826
-2.68008,1,1252.499664
-2.917212,1,1252.574851
-2.823246,1,1252.632505
-2.670238,1,1252.706497
-2.688636,1,1252.768404
-2.898648,1,1252.837169
-2.507445,1,1252.905004
-2.815092,1,1252.966247
-2.555552,1,1253.031783
-2.552376,1,1253.096364
-2.898338,1,1253.161571
-2.868174,1,1253.225176
-2.962757,1,1253.307195
-2.614277,1,1253.391707
-2.994424,1,1253.493633
-2.759396,1,1253.566417
-2.72023,1,1253.642522
-2.741203,1,1253.715058
-2.792875,1,1253.783614
-2.607305,1,1253.852407
-2.730295,1,1253.92368
-2.750526,1,1253.986994
-2.727746,1,1254.047316
-2.701386,1,1254.126039
-2.877398,1,1254.184525
-2.770813,1,1254.247546
-2.843678,1,1254.327235
-2.778671,1,1254.403293
-2.735459,1,1254.47101
-2.812733,1,1254.549139
-2.728135,1,1254.634727
-2.923035,1,1254.70562
-2.592107,1,1254.781769
-2.817166,1,1254.849611
-2.97337,1,1254.928374
-2.749721,1,1254.998194
-2.793422,1,1255.068164
-2.64009,1,1255.139076
-2.841847,1,1255.221676
-2.702503,1,1255.30178
-2.729181,1,1255.377726
-2.692647,1,1255.463182
-2.730247,1,1255.532058
-2.739386,1,1255.595553
-2.825411,1,1255.664089
-2.719755,1,1255.738164
-2.698163,1,1255.798594
-2.810781,1,1255.864023
-2.714841,1,1255.928165
-2.767731,1,1255.991288
-2.727638,1,1256.0527
-2.764713,1,1256.112565
-2.798916,1,1256.183857
-2.726407,1,1256.253735
-2.74236,1,1256.31028
-2.705279,1,1256.375715
-2.897095,1,1256.449726
-2.796365,1,1256.509761
-2.938714,1,1256.564172
-2.813041,1,1256.633506
-2.66168,1,1256.703853
-2.647527,1,1256.760156
-2.570157,1,1256.818598
-2.849641,1,1256.886484
-2.757154,1,1256.95736
-2.698131,1,1257.013885
-2.903972,1,1257.080717
-2.801471,1,1257.15257
-2.713253,1,1257.211611
-2.801721,1,1257.279394
-2.970529,1,1257.34376
-2.754215,1,1257.421741
-2.955054,1,1257.479788
-2.76065,1,1257.545429
-2.849328,1,1257.624724
-2.792177,1,1257.707543
-3.004617,1,1257.791494
-2.813382,1,1257.853487
-2.703161,1,1257.92388
-2.77526,1,1257.9877
-2.905899,1,1258.049562
-2.740188,1,1258.118518
-2.718482,1,1258.181284
-2.978842,1,1258.241566
-2.784789,1,1258.321855
-2.805906,1,1258.382678
-2.747179,1,1258.440962
-2.721984,1,1258.514552
-2.876075,1,1258.588224
-2.782407,1,1258.64637
-2.796956,1,1258.720506
-2.747765,1,1258.7914
-2.836198,1,1258.849334
-2.730996,1,1258.909521
-2.761609,1,1258.984586
-2.730145,1,1259.056623
-2.9217,1,1259.122112
-2.867392,1,1259.185495
-2.67028,1,1259.255973
-2.723718,1,1259.313103
-2.784008,1,1259.378593
-2.830763,1,1259.443508
-2.765437,1,1259.511499
-2.899971,1,1259.574355
-2.78546,1,1259.644594
-2.760566,1,1259.719099
-2.83209,1,1259.786267
-2.740982,1,1259.848086
-2.777549,1,1259.916314
-2.848427,1,1259.994456
-2.835929,1,1260.054681
-2.822769,1,1260.125696
-2.722506,1,1260.184534
-2.722686,1,1260.240883
-2.850764,1,1260.309334
-2.657015,1,1260.386142
-2.764429,1,1260.444283
-2.785844,1,1260.50928
-2.792212,1,1260.576119
-2.708094,1,1260.646542
-2.848938,1,1260.709511
-2.73032,1,1260.767736
-2.749622,1,1260.841402
-2.675204,1,1260.902911
-2.799317,1,1260.970634
-2.837515,1,1261.03994
-3.081286,1,1261.103281
-2.870825,1,1261.172793
-2.627746,1,1261.230366
-2.806444,1,1261.308022
-2.90353,1,1261.373079
-2.836032,1,1261.432421
-2.860701,1,1261.500669
-2.597053,1,1261.56415
-2.814463,1,1261.633028
-2.687036,1,1261.693325
-2.871818,1,1261.76241
-2.860687,1,1261.829419
-2.813288,1,1261.893209
-2.519535,1,1261.966362
-2.617997,1,1262.047131
-2.766401,1,1262.110828
-2.914854,1,1262.187134
-2.656561,1,1262.261573
-2.867257,1,1262.320714
-2.871747,1,1262.398722
-2.782838,1,1262.45789
-2.962824,1,1262.525579
-2.641155,1,1262.600321
-2.797082,1,1262.659899
-2.786895,1,1262.727463
-2.768528,1,1262.78912
-2.771258,1,1262.854769
-2.74084,1,1262.921394
-2.758753,1,1262.979002
-2.834456,1,1263.047155
-2.776103,1,1263.123529
-2.78009,1,1263.182779
-2.810481,1,1263.253304
-2.79167,1,1263.312254
-2.745127,1,1263.370698
-2.673037,1,1263.439306
-2.731927,1,1263.508141
-2.653581,1,1263.571343
-2.988181,1,1263.638883
-2.822441,1,1263.706562
-2.812209,1,1263.769993
-2.901282,1,1263.842101
-2.687564,1,1263.914231
-2.698291,1,1263.982235
-3.085981,1,1264.048529
-2.831667,1,1264.115978
-2.663559,1,1264.1824
-2.775209,1,1264.244581
-2.732538,1,1264.322428
