step,portfolio_value,total_return,max_drawdown,total_trades,win_rate,current_price,profit_percent,drawdown_percent,win_rate_percent
142,7352.691776095937,-0.2647308223904063,0.26479644380001754,40,0.075,6581.39,-26.47308223904063,26.479644380001755,7.5
143,7352.470162691374,-0.2647529837308626,0.26479644380001754,40,0.075,6447.54,-26.475298373086257,26.479644380001755,7.5
144,7352.49926962938,-0.264750073037062,0.26479644380001754,40,0.075,6465.12,-26.4750073037062,26.479644380001755,7.5
145,7352.8701595715265,-0.2647129840428473,0.26479644380001754,40,0.075,6689.13,-26.47129840428473,26.479644380001755,7.5
146,7352.7798419680985,-0.26472201580319016,0.26479644380001754,40,0.075,6634.58,-26.472201580319016,26.479644380001755,7.5
147,7352.716594810427,-0.26472834051895733,0.26479644380001754,40,0.075,6596.38,-26.47283405189573,26.479644380001755,7.5
148,7352.766579933204,-0.2647233420066796,0.26479644380001754,40,0.075,6626.57,-26.47233420066796,26.479644380001755,7.5
149,7352.741810889257,-0.2647258189110743,0.26479644380001754,40,0.075,6611.61,-26.472581891107428,26.479644380001755,7.5
150,7352.599720023515,-0.2647400279976485,0.26479644380001754,40,0.075,6525.79,-26.47400279976485,26.479644380001755,7.5
151,7352.5735767612205,-0.26474264232387795,0.26479644380001754,40,0.075,6510.0,-26.474264232387796,26.479644380001755,7.5
152,7352.712306586909,-0.26472876934130907,0.26479644380001754,40,0.075,6593.79,-26.472876934130905,26.479644380001755,7.5
153,7352.7816135507865,-0.2647218386449214,0.26479644380001754,40,0.075,6635.65,-26.472183864492138,26.479644380001755,7.5
154,7352.713101315592,-0.2647286898684408,0.26479644380001754,40,0.075,6594.27,-26.472868986844077,26.479644380001755,7.5
155,7352.747854138616,-0.26472521458613835,0.26479644380001754,40,0.075,6615.26,-26.472521458613834,26.479644380001755,7.5
156,7352.843469933264,-0.2647156530066736,0.26479644380001754,40,0.075,6673.01,-26.47156530066736,26.479644380001755,7.5
157,7352.816316703268,-0.2647183683296732,0.26479644380001754,40,0.075,6656.61,-26.47183683296732,26.479644380001755,7.5
158,7352.773914616672,-0.2647226085383328,0.26479644380001754,40,0.075,6631.0,-26.47226085383328,26.479644380001755,7.5
159,7352.147535959859,-0.26478524640401413,0.26479644380001754,40,0.075,6252.68,-26.478524640401414,26.479644380001755,7.5
160,7352.222588149839,-0.2647777411850161,0.26479644380001754,40,0.075,6298.01,-26.477774118501614,26.479644380001755,7.5
161,7352.280404661512,-0.2647719595338488,0.26479644380001754,40,0.075,6332.93,-26.47719595338488,26.479644380001755,7.5
162,7352.291017600796,-0.2647708982399204,0.26479644380001754,40,0.075,6339.34,-26.47708982399204,26.479644380001755,7.5
163,7352.975080314502,-0.26470249196854984,0.26479644380001754,40,0.075,6752.5,-26.470249196854983,26.479644380001755,7.5
164,7352.986289300298,-0.26470137106997016,0.26479644380001754,40,0.075,6759.27,-26.470137106997015,26.479644380001755,7.5
165,7352.955857814487,-0.2647044142185513,0.26479644380001754,40,0.075,6740.89,-26.470441421855128,26.479644380001755,7.5
166,7352.753980172212,-0.26472460198277875,0.26479644380001754,40,0.075,6618.96,-26.472460198277876,26.479644380001755,7.5
167,7352.60483608941,-0.26473951639105897,0.26479644380001754,40,0.075,6528.88,-26.4739516391059,26.479644380001755,7.5
168,7352.703382446075,-0.2647296617553925,0.26479644380001754,40,0.075,6588.4,-26.47296617553925,26.479644380001755,7.5
169,7352.706213667007,-0.26472937863329926,0.26479644380001754,40,0.075,6590.11,-26.472937863329925,26.479644380001755,7.5
170,7352.691461515834,-0.2647308538484166,0.26479644380001754,40,0.075,6581.2,-26.47308538484166,26.479644380001755,7.5
171,7352.645615604945,-0.2647354384395055,0.26479644380001754,40,0.075,6553.51,-26.473543843950548,26.479644380001755,7.5
